customer_id,full_name,email,phone,signup_date,city,state,gender,age,loyalty_tier,data_notes,signup_date_raw
105156,Ramesh Chaudhary,user105156@dmart.com,-7773192232,,Chennai,Tamil Nadu,F,19,Bronze,,04/14/2025
105157,Karan Kumar,user105157@dmart.com,6297777817,,Nagpur,Maharashtra,M,44,,prefers discount,08/31/2024
105158,Kavita Das,user105158@dmart.com,6242955570,27-05-2024 00:00,Bengaluru,Karnataka,,35,,,27-05-2024 00:00
105159,Manish Nair,user105159@dmart.com,-9188462757,,Bengaluru,Karnataka,M,16,Silver,prefers discount ,10-11-2025
105160,Vikram Kumar,,8264454361,,Lucknow,Uttar Pradesh,M,40,Bronze,Frequent buyer,02-06-2024
105161,Amit Kumar,user105161@dmart.com,9887096629,,Pune,Maharashtra,M,45,Gold,Frequent buyer,20-Jun-23
105162,Anita Nair,user105162@dmart.com,-8120308062,,Vadodara,Gujarat,M,27,Silver,registered via app ,14-08-2025
105163,Rahul Rao,user105163@dmart.com,8195501969,,Kolkata,West Bengal,,48,,,11-Nov-24
105164,Karan Chaudhary,user105164@dmart.com,-8302009585,,Bhopal,Madhya Pradesh,M,14,Bronze,Frequent buyer,09/24/2025
105165,Rohit Singh,user105165@dmart.com,8227932814,,Chennai,Tamil Nadu,M,17,Silver,,04/14/2023
105166,Pooja Nair,,-9160983434,26-12-2025 19:46,Vadodara,Gujarat,M,36,Silver,,26-12-2025 19:46
105167,Asha Joshi,user105167@dmart.com,8056116947,,Lucknow,Uttar Pradesh,F,,Bronze,registered via app ,14-Mar-23
105168,Kavita Verma,user105168@dmart.com,7051528887,,Delhi,Delhi,M,,Bronze,registered via app ,06/17/2025
105169,Vikram Singh,user105169@dmart.com,-9117718759,,Pune,Maharashtra,O,35,Silver,,08-02-2024
105170,Asha Nair,user105170@dmart.com,7317409249,,Indore,Madhya Pradesh,O,26,Silver,,23-08-2024
105171,Isha Nair,user105171@dmart.com,6868480222,09-08-2023 00:00,Vadodara,Gujarat,F,44,Gold,prefers discount,09-08-2023 00:00
105172,Priya Rao,user105172@dmart.com,7157602840,,Jaipur,Rajasthan,M,41,Silver,registered via app ,23-Dec-25
105173,Sneha Kumar,user105173@dmart.com,7631848451,19-03-2024 00:00,Pune,Maharashtra,F,45,Bronze,Frequent buyer,19-03-2024 00:00
105174,Suresh Verma,user105174@dmart.com,6801896110,,Jaipur,Rajasthan,M,33,,prefers discount,11-11-2025
105175,Pooja Mehta,user105175@dmart.com,7491046623,,Chennai,Tamil Nadu,O,42,,,24-07-2025
105176,Vikram Mehta,user105176@dmart.com,-9442511628,,Lucknow,Uttar Pradesh,,29,,prefers discount,09/13/2024
105177,Suresh Rao,user105177@dmart.com,9772301229,25-05-2024 20:45,Chennai,Tamil Nadu,F,59,Bronze,registered via app ,25-05-2024 20:45
105178,Sneha Chaudhary,user105178@dmart.com,6933162459,23-04-2025 00:00,Pune,Maharashtra,M,25,Silver,,23-04-2025 00:00
105179,Manish Nair,user105179@dmart.com,7897953011,,Mumbai,Maharashtra,M,60,,,29-01-2025
105180,Anita Chaudhary,user105180@dmart.com,6419201632,,Bhopal,Madhya Pradesh,O,35,Silver,Frequent buyer,07/21/2023
105181,Suresh Rao,user105181@dmart.com,7724369208,04-07-2025 00:00,Vadodara,Gujarat,M,18,Bronze,,04-07-2025 00:00
105182,Vikram Singh,user105182@dmart.com,8209013003,,Nagpur,Maharashtra,O,51,Bronze,,26-Sep-25
105183,Ramesh Khan,user105183@dmart.com,9130279213,02-09-2023 00:00,Bhopal,Madhya Pradesh,F,36,Bronze,,02-09-2023 00:00
105184,Anita Mehta,user105184@dmart.com,-9001331945,,Pune,Maharashtra,F,45,Silver,,04-12-2025
105185,Pooja Verma,user105185@dmart.com,6357825511,,Delhi,Delhi,F,49,Bronze,,08-04-2025
105186,Karan Sharma,user105186@dmart.com,7160970112,,Hyderabad,Telangana,M,39,Silver,registered via app ,10-Sep-25
105187,Rita Bhat,user105187@dmart.com,8994197591,22-10-2023 00:00,Kolkata,West Bengal,F,27,Gold,registered via app ,22-10-2023 00:00
105188,aMnish Patel,user105188@dmart.com,8725398980,,Nagpur,Maharashtra,M,46,Silver,,18-May-23
105189,Kavita Das,user105189@dmart.com,-9351345455,,Indore,Madhya Pradesh,F,35,Silver,,05-02-2023
105190,Sunil Singh,user105190@dmart.com,9892451505,,Vadodara,Gujarat,F,43,Bronze,prefers discount,05-12-2025
105191,Anita Das,user105191@dmart.com,-9365302480,,Pune,Maharashtra,,9,Bronze,,19-05-2025
105192,Rita Das,user105192@dmart.com,8507312679,,Chennai,Tamil Nadu,O,40,Silver,prefers discount,29-08-2023
105193,Anita Patel,user105193@dmart.com,6662632970,19-07-2023 21:28,Surat,Gujarat,F,27,Bronze,,19-07-2023 21:28
105194,Neha Vrema,user105194@dmart.com,-9041808613,,Hyderabad,Telangana,M,54,Bronze,registered via app ,23-Jul-24
105195,Suresh Sharma,user105195@dmart.com,8943087204,,Bengaluru,Karnataka,F,42,Silver,prefers discount,07-May-25
105196,Neha Kumar,user105196@dmart.com,9595941671,,Patna,Bihar,M,37,Silver,Frequent buyer,02-Feb-24
105197,Ramesh Kumar,user105197@dmart.com,7195437635,,Pune,Maharashtra,M,40,Silver,Frequent buyer,29-Aug-23
105198,Suresh Singh,user105198@dmart.com,-6837466133,,Hyderabad,Telangana,,23,Gold,prefers discount,02/20/2023
105199,Pooja Verma,user105199@dmart.com,9305862141,,Nagpur,Maharashtra,M,54,Gold,Frequent buyer,08-Jan-24
105200,Deepa Joshi,user105200@dmart.com,8817197753,,Indore,Madhya Pradesh,F,58,,registered via app ,18-05-2024
105201,Vikram Patel,user105201@dmart.com,8087805031,,Pune,Maharashtra,,39,Bronze,Frequent buyer,06/24/2025
105202,Vikram Sharma,user105202@dmart.com,8112155048,,Mumbai,Maharashtra,O,54,,,27-01-2025
105203,Neha Gupta,user105203@dmart.com,-8647070374,,Bhopal,Madhya Pradesh,,28,Bronze,,08-02-2025
105204,Neha Bhat,user105204@dmart.com,8095968952,,Vadodara,Gujarat,M,25,,,23-03-2025
105205,Amit Singh,user105205@dmart.com,-7200265373,,Delhi,Delhi,F,35,Silver,Frequent buyer,15-07-2024
105206,Asha Chaudhary,user105206@dmart.com,6989184645,19-07-2024 00:00,Patna,Bihar,,,Silver,registered via app ,19-07-2024 00:00
105207,Amit Chaudhary,user105207@dmart.com,9927000801,,Patna,Bihar,,40,Gold,,03/19/2025
105208,Deepa Joshi,user105208@dmart.com,9747402134,,Bhopal,Madhya Pradesh,M,30,,,31-Jan-23
105209,Suresh Mehta,user105209@dmart.com,8244103717,,Mumbai,Maharashtra,O,41,Bronze,,05-06-2023
105210,Sameer Kumar,user105210@dmart.com,-6952384689,27-06-2023 00:00,Jaipur,Rajasthan,M,38,Bronze,,27-06-2023 00:00
105211,Deepa Chaudhary,user105211@dmart.com,7559989682,30-05-2025 00:00,Delhi,Delhi,F,23,Bronze,,30-05-2025 00:00
105212,Vikram Khan,user105212@dmart.com,9985008666,22-06-2024 19:59,Vadodara,Gujarat,F,41,Bronze,prefers discount,22-06-2024 19:59
105213,Suresh Kumar,user105213@dmart.com,7092740677,,Indore,Madhya Pradesh,M,45,Bronze,,20-Jun-25
105214,Vikram Singh,user105214@dmart.com,-8469122736,,Jaipur,Rajasthan,M,37,Silver,,29-05-2023
105215,Manish Khan,user105215@dmart.com,-9958131701,10-05-2023 00:00,Jaipur,Rajasthan,M,48,Bronze,registered via app ,10-05-2023 00:00
105216,Asha Sharma,user105216@dmart.com,7814655577,,Surat,Gujarat,M,20,Silver,,26-05-2025
105217,Sneha Gupta,user105217@dmart.com,-9554467991,06-02-2025 16:32,Pune,Maharashtra,F,,Silver,registered via app ,06-02-2025 16:32
105218,Karan Bhat,user105218@dmart.com,8985445680,17-01-2024 00:00,Chennai,Tamil Nadu,F,40,Gold,registered via app ,17-01-2024 00:00
105219,Deepa Rao,user105219@dmart.com,8448798779,26-06-2024 00:00,Patna,Bihar,M,20,Bronze,,26-06-2024 00:00
105220,Amit Gupta,user105220@dmart.com,8645613366,,Chennai,Tamil Nadu,F,21,Silver,,08-Dec-25
105221,Suresh Gupta,user105221@dmart.com,7563819613,,Vadodara,Gujarat,M,27,Gold,Frequent buyer,13-04-2023
105222,Asha Bhat,user105222@dmart.com,-9140304348,,Nagpur,Maharashtra,,23,Gold,Frequent buyer,30-Jun-25
105223,Rahul Verma,user105223@dmart.com,-7137111841,,Hyderabad,Telangana,M,28,Bronze,,07-05-2023
105224,Amit Khan,user105224@dmart.com,9874255516,,Surat,Gujarat,M,32,Bronze,,07-Oct-25
105225,Neha Bhat,user105225@dmart.com,6261700100,,Indore,Madhya Pradesh,M,45,Silver,,27-Sep-25
105226,Sunil Khan,user105226@dmart.com,-8483608884,,Surat,Gujarat,F,31,Silver,,08-Feb-23
105227,Sameer Patel,,9905767903,,Bhopal,Madhya Pradesh,O,15,Silver,registered via app ,05/21/2024
105228,Anita Patel,user105228@dmart.com,9649979067,,Bhopal,Madhya Pradesh,M,48,Bronze,Frequent buyer,22-Jul-25
105229,Neha Chaudhary,user105229@dmart.com,-8001718155,,Delhi,Delhi,M,24,Gold,,28-02-2024
105230,Isha Kumar,user105230@dmart.com,-8830558661,,Pune,Maharashtra,M,34,Gold,,06-11-2024
105231,Pooja Nair,user105231@dmart.com,6984371927,,Nagpur,Maharashtra,M,40,Bronze,prefers discount,13-Mar-23
105232,Rohit Bhat,user105232@dmart.com,-9229502871,,Lucknow,Uttar Pradesh,M,37,Silver,registered via app ,17-Jun-24
105233,Pooja Chaudhary,,6573596372,,Kolkata,West Bengal,O,48,Gold,prefers discount,26-07-2024
105234,Pooja Singh,user105234@dmart.com,8408056808,,Delhi,Delhi,F,40,Silver,,24-05-2024
105235,Sneha Bhat,user105235@dmart.com,8746824604,,Vadodara,Gujarat,M,24,Silver,,07-Sep-24
105236,Isha Gupta,user105236@dmart.com,7434164835,,Nagpur,Maharashtra,M,61,Bronze,Frequent buyer,07-10-2025
105237,Rita Singh,user105237@dmart.com,-7164487434,,Delhi,Delhi,,37,Silver,registered via app ,03-04-2024
105238,Pooja Chaudhary,user105238@dmart.com,-8395529467,,Lucknow,Uttar Pradesh,O,33,Silver,,11-03-2025
105239,Pooja Gupta,user105239@dmart.com,9650692090,,Bengaluru,Karnataka,M,46,Bronze,Frequent buyer,16-12-2023
105240,Asha Mehta,user105240@dmart.com,7610317579,,Bengaluru,Karnataka,O,37,Silver,prefers discount,04-01-2024
105241,Suresh Nair,user105241@dmart.com,7062275485,,Vadodara,Gujarat,F,39,,registered via app ,08/28/2023
105242,Asha Sharma,user105242@dmart.com,-9343115688,,Hyderabad,Telangana,F,64,Bronze,registered via app ,11-May-24
105243,Rita Mehta,user105243@dmart.com,9343264460,,Surat,Gujarat,F,,Silver,prefers discount,03-02-2023
105244,Kavita Rao,user105244@dmart.com,-9794081306,,Jaipur,Rajasthan,M,31,Gold,prefers discount,20-04-2023
105245,Rita Mehta,user105245@dmart.com,9882839026,,Kolkata,West Bengal,M,31,,,11-07-2024
105246,Isha Verma,user105246@dmart.com,6332265929,,Bhopal,Madhya Pradesh,O,36,Bronze,Frequent buyer,29-Jun-24
105247,Anita Nair,,-8236625108,,Lucknow,Uttar Pradesh,M,47,,Frequent buyer,08-09-2023
105248,Rita Das,user105248@dmart.com,-7929360238,,Surat,Gujarat,M,16,Bronze,Frequent buyer,30-03-2023
105249,Ramesh Gupta,user105249@dmart.com,8023459322,26-12-2025 00:00,Bhopal,Madhya Pradesh,F,11,Gold,prefers discount,26-12-2025 00:00
105250,Amit Khan,user105250@dmart.com,8895364440,19-11-2025 00:00,Delhi,Delhi,M,,Silver,Frequent buyer,19-11-2025 00:00
105251,Isha Nair,user105251@dmart.com,7081589828,,Chennai,Tamil Nadu,M,27,Silver,,08-Feb-25
105252,Rita Verma,user105252@dmart.com,9449490487,,Pune,Maharashtra,,15,,,07-05-2023
105253,Kavita Gupta,user105253@dmart.com,-7406627731,,Jaipur,Rajasthan,M,29,Gold,prefers discount,25-11-2025
105254,Vikram Gupta,user105254@dmart.com,8033016375,,Chennai,Tamil Nadu,M,41,Gold,,19-Sep-25
105255,Amit Singh,user105255@dmart.com,9723584726,15-11-2023 00:00,Nagpur,Maharashtra,,24,Bronze,registered via app ,15-11-2023 00:00
105256,Sneha hBat,user105256@dmart.com,7917086406,,Indore,Madhya Pradesh,M,17,,prefers discount,12-Jan-23
105257,Anita Sharma,user105257@dmart.com,7201378012,,Mumbai,Maharashtra,,35,Gold,,30-12-2025
105258,Sameer Joshi,user105258@dmart.com,-8253036716,,Indore,Madhya Pradesh,M,45,Bronze,prefers discount,23-Dec-25
105259,Sameer Joshi,,7593753210,,Mumbai,Maharashtra,O,14,Silver,Frequent buyer,05-05-2023
105260,Priya Singh,user105260@dmart.com,6933866702,,Chennai,Tamil Nadu,M,44,Gold,,26-03-2023
105261,Sameer Verma,user105261@dmart.com,-9117072803,10-08-2025 00:00,Jaipur,Rajasthan,F,44,Bronze,registered via app ,10-08-2025 00:00
105262,Rohit Das,user105262@dmart.com,9316899733,20-02-2024 00:00,Lucknow,Uttar Pradesh,F,46,Silver,registered via app  ,20-02-2024 00:00
105263,Amit Bhat,user105263@dmart.com,6867402352,,Surat,Gujarat,O,49,Gold,,25-01-2025
105264,Neha Sharma,user105264@dmart.com,6933538740,,Mumbai,Maharashtra,F,61,Silver,,19-11-2024
105265,Pooja Bhat,user105265@dmart.com,9816377800,,Bhopal,Madhya Pradesh,F,30,,prefers discount,26-08-2023
105266,Ramesh Joshi,user105266@dmart.com,7898609889,,Chennai,Tamil Nadu,F,36,Bronze,Frequent buyer,15-04-2023
105267,Sameer Sharma,user105267@dmart.com,9890778845,,Lucknow,Uttar Pradesh,O,30,Bronze,,30-Aug-24
105268,Sneha Patel,user105268@dmart.com,9709721377,,Chennai,Tamil Nadu,M,35,Silver,Frequent buyer,08-04-2024
105269,Neha Sharma,user105269@dmart.com,-6848498498,,Indore,Madhya Pradesh,F,53,Silver,,06-01-2024
105270,Priya Verma,user105270@dmart.com,7981077025,,Patna,Bihar,O,18,Bronze,prefers discount,17-Sep-24
105271,Sneha Kumar,user105271@dmart.com,7781779047,,Chennai,Tamil Nadu,F,24,Bronze,registered via app ,28-03-2025
105272,Sunil Rao,user105272@dmart.com,-9749405593,,Kolkata,West Bengal,M,51,Silver,Frequent buyer,12-01-2023
105273,Sameer Rao,user105273@dmart.com,-8149567895,,Delhi,Delhi,O,47,Silver,registered via app ,28-Jun-24
105274,Sunil Sharma,user105274@dmart.com,7762465695,,Delhi,Delhi,,30,Silver,Frequent buyer,01/16/2023
105275,Sneha Nair,user105275@dmart.com,6488609714,,Indore,Madhya Pradesh,F,45,Bronze,registered via app  ,15-12-2023
105276,Rohit Gupta,user105276@dmart.com,7934243901,,Indore,Madhya Pradesh,O,39,,prefers discount,05/22/2025
105277,Manish Rao,,9961658875,,Hyderabad,Telangana,F,53,,,27-03-2023
105278,Rohit Das,user105278@dmart.com,8085152354,,Bengaluru,Karnataka,F,35,Silver,,06/27/2025
105279,Ramesh Rao,user105279@dmart.com,-9070131984,,Mumbai,Maharashtra,F,47,Bronze,Frequent buyer,09/24/2023
105280,Kavita Mehta,user105280@dmart.com,9881274637,,Lucknow,Uttar Pradesh,M,66,Gold,,10-Mar-25
105281,Vikram Bhat,user105281@dmart.com,8813458196,,Nagpur,Maharashtra,O,42,Silver,,30-Oct-24
105282,Amit Gupta,user105282@dmart.com,-7428914438,,Lucknow,Uttar Pradesh,O,35,Silver,Frequent buyer,23-05-2023
105283,Rahul Rao,user105283@dmart.com,-8713643278,,Patna,Bihar,,43,Bronze,Frequent buyer,29-Jun-25
105284,Rita Singh,user105284@dmart.com,9525423836,,Vadodara,Gujarat,F,30,Silver,,28-Jan-25
105285,Priya Singh,user105285@dmart.com,6218308397,,Mumbai,Maharashtra,O,63,Silver,registered via app ,16-Sep-24
105286,Amit Rao,user105286@dmart.com,8973630865,,Patna,Bihar,M,37,Bronze,registered via app ,21-Dec-23
105287,Sunil Sharma,,8731904486,,Vadodara,Gujarat,M,31,Bronze,registered via app ,07/29/2024
105288,Rahul Patel,user105288@dmart.com,-8086501796,,Patna,Bihar,F,,Silver,Frequent buyer,05-06-2023
105289,nSeha Kumar,user105289@dmart.com,9290108896,,Surat,Gujarat,M,24,Silver,,03/17/2024
105290,Rohit Nair,,8276820459,,Hyderabad,Telangana,,48,Bronze,,23-Apr-23
105291,Asha Das,user105291@dmart.com,8634121744,,Delhi,Delhi,O,45,Silver,,08-10-2023
105292,Sameer Verma,user105292@dmart.com,9346105441,05-03-2023 00:00,Indore,Madhya Pradesh,F,29,Bronze,,05-03-2023 00:00
105293,Ramesh Kumar,user105293@dmart.com,8199525376,,Nagpur,Maharashtra,O,41,Gold,Frequent buyer,13-02-2025
105294,Amit Sharam,user105294@dmart.com,9279223495,,Nagpur,Maharashtra,,16,,Frequent buyer,20-Aug-25
105295,Ramesh Chaudhary,user105295@dmart.com,8525481245,,Bengaluru,Karnataka,M,37,Bronze,,07-03-2024
105296,Sneha Chaudhary,user105296@dmart.com,6249885319,,Chennai,Tamil Nadu,,40,Silver,registered via app ,24-Oct-23
105297,Rita Kumar,user105297@dmart.com,6668184439,,Surat,Gujarat,,55,Silver,,01/19/2023
105298,Vikram Singh,user105298@dmart.com,6582318907,,Hyderabad,Telangana,,25,Silver,,04-08-2023
105299,Rahul Patel,user105299@dmart.com,7036559093,30-01-2025 00:00,Jaipur,Rajasthan,O,19,Bronze,prefers discount ,30-01-2025 00:00
105300,Karan Sharma,user105300@dmart.com,9306493043,,Chennai,Tamil Nadu,F,24,Bronze,,14-Sep-24
105301,Rita Nair,user105301@dmart.com,-8216461102,,Lucknow,Uttar Pradesh,M,18,Bronze,,12-07-2024
105302,Priya Chaudhary,user105302@dmart.com,6950094822,17-04-2025 00:00,Patna,Bihar,M,51,Bronze,,17-04-2025 00:00
105303,Kavita Bhat,user105303@dmart.com,8830382536,,Bhopal,Madhya Pradesh,,53,Bronze,,21-02-2023
105304,Isha Sharma,user105304@dmart.com,-6488352849,,Bengaluru,Karnataka,M,38,Silver,,11/16/2024
105305,Kavita Singh,user105305@dmart.com,6172274217,,Bhopal,Madhya Pradesh,M,49,Bronze,,06-Sep-25
105306,Deepa Patel,user105306@dmart.com,-9633881633,,Pune,Maharashtra,F,36,,Frequent buyer,05-05-2024
105307,Neha Mehta,user105307@dmart.com,9444503745,,Delhi,Delhi,M,33,Gold,Frequent buyer,10-Jan-24
105308,Kavita Das,user105308@dmart.com,-7357833351,,Hyderabad,Telangana,M,31,Silver,,24-Feb-24
105309,Rohit Joshi,user105309@dmart.com,-7079477522,,Patna,Bihar,,31,Silver,,11-03-2023
105310,Anita Mehta,user105310@dmart.com,-6955085593,,Lucknow,Uttar Pradesh,,16,Bronze, ,29-03-2025
105311,Isha Nair,user105311@dmart.com,7466927265,01-10-2024 20:18,Nagpur,Maharashtra,,38,Bronze,Frequent buyer ,01-10-2024 20:18
105312,Karan Khan,user105312@dmart.com,9961408542,,Delhi,Delhi,M,34,Silver,Frequent buyer,13-Sep-25
105313,Kavita Patel,user105313@dmart.com,9744781126,,Lucknow,Uttar Pradesh,,43,,prefers discount,29-01-2024
105314,Manish Das,user105314@dmart.com,6457338080,,Delhi,Delhi,M,36,Bronze,prefers discount,31-Dec-23
105315,Rahul Mehta,user105315@dmart.com,7735649573,,Bengaluru,Karnataka,O,33,,prefers discount,10-10-2023
105316,Rita Das,user105316@dmart.com,6583820252,,Patna,Bihar,M,24,Silver,Frequent buyer,30-Jul-23
105317,Suresh Gupta,user105317@dmart.com,7160334074,,Kolkata,West Bengal,M,35,Gold,registered via app ,04-Jun-25
105318,Vikram Mehta,user105318@dmart.com,9280779302,,Jaipur,Rajasthan,M,43,Bronze,Frequent buyer,01-12-2025
105319,Isha Das,user105319@dmart.com,6223975681,,Patna,Bihar,O,21,Bronze,prefers discount,24-08-2024
105320,Rohit Nair,user105320@dmart.com,9864531710,,Jaipur,Rajasthan,F,36,Bronze,registered via app ,15-10-2024
105321,Karan Rao,,-6598745247,,Indore,Madhya Pradesh,F,37,Bronze,,02-May-25
105322,Sunil Verma,user105322@dmart.com,8101084132,,Mumbai,Maharashtra,O,26,Bronze,prefers discount,02-Feb-25
105323,Karan Verma,user105323@dmart.com,6107846080,,Bhopal,Madhya Pradesh,M,,Silver,registered via app ,20-08-2023
105324,Vikram Patel,user105324@dmart.com,7556786540,,Pune,Maharashtra,F,27,Gold,,03-08-2024
105325,Rahul Verma,user105325@dmart.com,8032996949,,Lucknow,Uttar Pradesh,,37,Bronze,,15-09-2023
105326,Manish Gupta,user105326@dmart.com,7552452680,,Jaipur,Rajasthan,M,21,Silver,,24-May-23
105327,Asha Das,user105327@dmart.com,8216953594,,Patna,Bihar,M,39,Bronze,,24-02-2023
105328,Karan Sharma,user105328@dmart.com,-8430721334,,Vadodara,Gujarat,,24,Silver,registered via app ,02-04-2023
105329,Karan Mehta,user105329@dmart.com,-8473794244,,Patna,Bihar,M,47,Bronze,,05-06-2023
105330,Sneha Patel,user105330@dmart.com,9160928949,,Lucknow,Uttar Pradesh,F,63,Gold,registered via app ,05-05-2024
105331,Sameer Rao,user105331@@dmart.com,8540006450,,Nagpur,Maharashtra,M,24,Bronze,,25-Mar-24
105332,Suresh Joshi,user105332@dmart.com,-6242506613,,Kolkata,West Bengal,,41,Bronze,Frequent buyer,02-Sep-24
105333,Suresh Joshi,user105333@dmart.com,-9357596915,25-10-2025 00:00,Patna,Bihar,M,26,Silver,Frequent buyer,25-10-2025 00:00
105334,Pooja Mehta,user105334@dmart.com,7343135565,,Vadodara,Gujarat,M,47,Bronze,prefers discount,12/23/2025
105335,Priya Verma,user105335@dmart.com,7554199986,,Patna,Bihar,M,19,Silver,Frequent buyer,16-12-2024
105336,Kavita Joshi,user105336@dmart.com,6250208995,,Hyderabad,Telangana,,40,Bronze,Frequent buyer,03/29/2025
105337,Sameer Singh,user105337@dmart.com,-9487852302,,Delhi,Delhi,M,24,Bronze,Frequent buyer,14-10-2024
105338,Sameer Chaudhary,user105338@dmart.com,7508417730,,Bhopal,Madhya Pradesh,,32,Silver,prefers discount,06-09-2025
105339,Pooja Mehta,user105339@dmart.com,-7311349782,,Patna,Bihar,M,22,Gold,,03-Nov-23
105340,Vikram Khan,user105340@dmart.com,8149723562,,Pune,Maharashtra,M,44,,Frequent buyer,21-06-2024
105341,Asha Das,user105341@dmart.com,-8344643117,,Surat,Gujarat,,24,Bronze,,20-01-2024
105342,Ramesh Bhat,user105342@dmart.com,8405559076,23-08-2023 00:00,Chennai,Tamil Nadu,O,41,,,23-08-2023 00:00
105343,Sameer Mehta,user105343@dmart.com,8628308784,,Mumbai,Maharashtra,M,,Silver,,07-Apr-25
105344,Sameer Bhat,user105344@dmart.com,7819056233,,Pune,Maharashtra,M,30,Silver,,06/27/2025
105345,Rita Singh,user105345@dmart.com,6069887082,,Nagpur,Maharashtra,M,33,Gold,,25-01-2025
105346,Neha Bhat,user105346@dmart.com,7334577945,,Indore,Madhya Pradesh,F,36,Bronze,,15-09-2025
105347,Vikram Bhat,user105347@dmart.com,-6535750481,,Indore,Madhya Pradesh,M,25,Silver,prefers discount,07/25/2023
105348,Asha Chaudhary,user105348@dmart.com,7660529188,11-12-2024 00:00,Patna,Bihar,M,37,Bronze,prefers discount,11-12-2024 00:00
105349,Rita Sharma,,-9898965084,,Bengaluru,Karnataka,,53,Bronze,Frequent buyer,13-08-2023
105350,Sunil Verma,,6610595678,,Kolkata,West Bengal,M,25,,prefers discount,13-09-2024
105351,Isha Joshi,user105351@dmart.com,9946760369,,Pune,Maharashtra,M,49,Gold,,01-Apr-24
105352,Sneha Sharma,,8148380942,,Bhopal,Madhya Pradesh,M,52,, ,28-Sep-24
105353,Deepa Singh,user105353@dmart.com,-8155152156,,Mumbai,Maharashtra,F,25,Bronze,prefers discount,20-06-2023
105354,Pooja Singh,user105354@dmart.com,-9260943047,,Vadodara,Gujarat,M,17,Gold,,07-Jul-23
105355,Isha Sharma,user105355@dmart.com,-9318097235,25-09-2023 00:00,Mumbai,Maharashtra,M,38,Bronze,registered via app ,25-09-2023 00:00
105356,Anita Joshi,user105356@dmart.com,8698606871,,Indore,Madhya Pradesh,M,28,Silver,Frequent buyer,18-Jan-25
105357,Vikram Chaudhary,user105357@dmart.com,-9448329413,,Delhi,Delhi,M,57,Silver, ,01-May-24
105358,Suresh Rao,user105358@dmart.com,6015622405,,Surat,Gujarat,,35,,,05-Feb-23
105359,Anita Mehta,user105359@dmart.com,6611412351,,Delhi,Delhi,O,25,Bronze,,18-Mar-24
105360,Asha Sharma,user105360@dmart.com,-7308417069,,Bhopal,Madhya Pradesh,M,21,Bronze,,12-07-2025
